key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,29.53900003,"[""2"",""1"",""7""]","[1.1510000228881836,1.4529998302459717,1.8239998817443848,2.436999797821045]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,audience,001,2020-04-01_21h40.05.071,Digit Span Task,3.1.5,MacIntel,60
,,"[""4"",""8"",""6""]","[1.2549998760223389,2.050999879837036,2.502000093460083,3.1089999675750732]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,audience,001,2020-04-01_21h40.05.071,Digit Span Task,3.1.5,MacIntel,60
