key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,10.00099993,"[""2"",""1"",""7""]","[1.8899998664855957,2.055999755859375,2.2749998569488525,2.733999729156494]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,lm,001,2020-05-06_17h15.48.134,Digit Span Task,3.1.5,Win32,60
,,"[""4"",""8"",""6""]","[1.056999921798706,1.1700000762939453,1.2369999885559082,1.7869999408721924]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,lm,001,2020-05-06_17h15.48.134,Digit Span Task,3.1.5,Win32,60
