key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,10.51200008,"[""2"",""1"",""7""]","[2.5319998264312744,3.051999807357788,3.6999998092651367,6.917999744415283]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,jp,001,2020-12-02_12h10.12.388,Digit Span Task,3.1.5,Win32,60
,,"[""4"",""8"",""6""]","[1.8599998950958252,2.429999828338623,3.1509997844696045,3.8919997215270996]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,jp,001,2020-12-02_12h10.12.388,Digit Span Task,3.1.5,Win32,60
