key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,18.67000031,"[""2"",""1"",""7""]","[1.2160000801086426,1.3910000324249268,1.5820000171661377,2.7140002250671387]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,Joo,001,2020-06-10_21h02.09.613,Digit Span Task,3.1.5,Win32,60
,,"[""4"",""8"",""6""]","[1.1380000114440918,1.2379999160766602,1.6679999828338623,1.9820001125335693]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,Joo,001,2020-06-10_21h02.09.613,Digit Span Task,3.1.5,Win32,60
