key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,21.71199989,"[""2"",""1"",""7""]","[1.9570000171661377,2.432999849319458,3.3289999961853027,4.276000022888184]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,tree,001,2020-10-30_05h23.40.372,Digit Span Task,3.1.5,Linux x86_64,60
,,"[""4"",""8"",""6""]","[1.0299999713897705,1.745999813079834,2.004999876022339,2.799999952316284]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,tree,001,2020-10-30_05h23.40.372,Digit Span Task,3.1.5,Linux x86_64,60
