key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,21.84200001,"[""2"",""1"",""7""]","[6.707000017166138,6.841000080108643,7.4770002365112305,8.154000043869019]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,lia,001,2020-05-10_21h36.06.362,Digit Span Task,3.1.5,Win32,60
,,"[""4"",""8"",""6""]","[1.690000057220459,1.9509999752044678,2.4059998989105225,2.9519999027252197]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,lia,001,2020-05-10_21h36.06.362,Digit Span Task,3.1.5,Win32,60
