key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,12.398,"[""2"",""1"",""7""]","[2.7799999713897705,3.0139999389648438,3.3359999656677246,3.9010000228881836]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,i,001,2020-10-09_10h42.10.052,Digit Span Task,3.1.5,MacIntel,60
,,"[""4"",""8"",""6""]","[1.1349997520446777,1.8539998531341553,2.1689999103546143,2.807999849319458]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,i,001,2020-10-09_10h42.10.052,Digit Span Task,3.1.5,MacIntel,60
