key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,2.90199995,"[""2"",""1"",""7""]","[0.867999792098999,1.2239999771118164,1.8369998931884766,4.228999853134155]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,ay,001,2020-05-13_21h45.54.467,Digit Span Task,3.1.5,MacIntel,60
,,"[""4"",""8"",""6""]","[0.9049999713897705,1.2950000762939453,1.6560001373291016,1.9570000171661377]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,ay,001,2020-05-13_21h45.54.467,Digit Span Task,3.1.5,MacIntel,60
