key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,6.337999821,"[""2"",""1"",""7""]","[1.0699999332427979,1.5509998798370361,2.4649999141693115,4.224999904632568]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,pepito,001,2020-01-17_20h28.08.111,Digit Span Task,3.1.5,Win32,60
,,"[""4"",""8"",""6""]","[2.79699969291687,2.863999843597412,3.1459999084472656,3.7769997119903564]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,pepito,001,2020-01-17_20h28.08.111,Digit Span Task,3.1.5,Win32,60
