key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,2.748000145,"[""2"",""1"",""7""]","[1.3560001850128174,1.7369999885559082,2.1760001182556152,2.8389999866485596]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,,001,2020-04-04_13h45.22.058,Digit Span Task,3.1.5,Linux x86_64,60
,,"[""4"",""8"",""6""]","[0.9240002632141113,1.3250000476837158,1.7290000915527344,2.580000162124634]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,,001,2020-04-04_13h45.22.058,Digit Span Task,3.1.5,Linux x86_64,60
