key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,6.038000107,"[""2"",""1"",""7""]","[5.142000198364258,5.433000087738037,5.92300009727478,6.976000070571899]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,HWK,001,2020-10-09_13h14.58.780,Digit Span Task,3.1.5,MacIntel,60
,,"[""4"",""8"",""6""]","[1.5290000438690186,1.7020001411437988,1.9020001888275146,2.3360002040863037]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,HWK,001,2020-10-09_13h14.58.780,Digit Span Task,3.1.5,MacIntel,60
