key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,11.09199977,"[""2"",""1"",""7""]","[1.1329998970031738,1.2809998989105225,1.5709998607635498,2.7829997539520264]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,23432235ggd,001,2020-08-13_17h56.08.656,Digit Span Task,3.1.5,MacIntel,60
,,"[""4"",""8"",""6""]","[0.9679999351501465,1.0529999732971191,1.866999864578247,2.3529999256134033]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,23432235ggd,001,2020-08-13_17h56.08.656,Digit Span Task,3.1.5,MacIntel,60
