key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,3.526000023,"[""2"",""1"",""7""]","[3.7260000705718994,4.250999927520752,4.809999942779541,5.699000120162964]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,oihan,002,2020-02-10_17h43.23.249,Digit Span Task,3.1.5,MacIntel,60
,,"[""4"",""8"",""6""]","[2.1600000858306885,13.68500018119812,14.7260000705719,15.294000148773193]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,oihan,002,2020-02-10_17h43.23.249,Digit Span Task,3.1.5,MacIntel,60
