key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,3.102999926,"[""2"",""1"",""7""]","[4.23799991607666,4.804999828338623,5.582000017166138,6.0299999713897705]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,abc,001,2020-04-07_10h57.09.654,Digit Span Task,3.1.5,MacIntel,60
,,"[""4"",""8"",""6""]","[1.3410000801086426,1.819000005722046,2.183000087738037,2.5160000324249268]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,abc,001,2020-04-07_10h57.09.654,Digit Span Task,3.1.5,MacIntel,60
