key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,19.54299998,"[""2"",""1"",""7""]","[0.930999755859375,1.3629999160766602,1.749999761581421,2.869999885559082]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,Hello there,001,2020-11-30_14h13.26.645,Digit Span Task,3.1.5,MacIntel,60
,,"[""4"",""8"",""6""]","[1.0150001049041748,1.2639999389648438,1.5350000858306885,1.88100004196167]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,Hello there,001,2020-11-30_14h13.26.645,Digit Span Task,3.1.5,MacIntel,60
