key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,19.43400002,"[""2"",""1"",""7""]","[2.052000045776367,2.634999990463257,3.375,4.271000146865845]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,da,001,2020-11-25_10h32.57.274,Digit Span Task,3.1.5,MacIntel,60
,,"[""4"",""8"",""6""]","[1.820000171661377,2.2039999961853027,2.492000102996826,3.1690001487731934]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,da,001,2020-11-25_10h32.57.274,Digit Span Task,3.1.5,MacIntel,60
