key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,18.18999982,"[""2"",""1"",""7""]","[1.9709999561309814,2.3479998111724854,2.796999931335449,3.428999900817871]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,tessy,001,2020-03-14_14h13.48.218,Digit Span Task,3.1.5,Win32,60
,,"[""4"",""8"",""6""]","[1.6469998359680176,1.991999864578247,2.2769999504089355,2.5950000286102295]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,tessy,001,2020-03-14_14h13.48.218,Digit Span Task,3.1.5,Win32,60
