key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,27.11000013,"[""2"",""1"",""7""]","[2.885000228881836,3.367000102996826,3.767000198364258,6.6000001430511475]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,hi,001,2020-03-29_11h38.46.034,Digit Span Task,3.1.5,MacIntel,60
,,"[""4"",""8"",""6""]","[1.3869998455047607,1.551999807357788,2.1689999103546143,3.36899995803833]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,hi,001,2020-03-29_11h38.46.034,Digit Span Task,3.1.5,MacIntel,60
