key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,16.11699986,"[""2"",""1"",""7""]","[3.671999931335449,3.9830000400543213,5.289000034332275,5.950000047683716]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,ppk01,001,2020-05-14_08h16.16.517,Digit Span Task,3.1.5,Win32,60
,,"[""4"",""8"",""6""]","[1.3980000019073486,1.813999891281128,2.175999879837036,2.7109999656677246]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,ppk01,001,2020-05-14_08h16.16.517,Digit Span Task,3.1.5,Win32,60
