key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,16.69799995,"[""2"",""1"",""7""]","[1.441999912261963,1.8959999084472656,2.2899999618530273,4.307999849319458]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,zrdz,001,2020-03-25_12h46.04.178,Digit Span Task,3.1.5,Win32,60
,,"[""4"",""8"",""6""]","[0.7569999694824219,0.9800000190734863,1.2739999294281006,1.7359998226165771]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,zrdz,001,2020-03-25_12h46.04.178,Digit Span Task,3.1.5,Win32,60
