key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,17.82999992,"[""2"",""1"",""7""]","[2.49399995803833,2.74399995803833,3.8420000076293945,4.294999837875366]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,1a,001,2020-08-18_13h28.02.195,Digit Span Task,3.1.5,MacIntel,60
,,"[""4"",""8"",""6""]","[1.9749999046325684,2.681999921798706,3.2309999465942383,4.0279998779296875]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,1a,001,2020-08-18_13h28.02.195,Digit Span Task,3.1.5,MacIntel,60
