key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,27.01100016,"[""2"",""1"",""7""]","[1.7320001125335693,2.2110002040863037,2.620000123977661,4.211000204086304]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,wanderly,001,2020-08-26_10h38.11.453,Digit Span Task,3.1.5,Win32,60
,,"[""4"",""8"",""6""]","[1.4600002765655518,2.0500001907348633,2.325000286102295,3.503000259399414]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,wanderly,001,2020-08-26_10h38.11.453,Digit Span Task,3.1.5,Win32,60
