key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,19.45499992,"[""2"",""1"",""7""]","[1.7829999923706055,2.0320000648498535,2.36299991607666,3.8450000286102295]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,mo,001,2020-10-09_22h48.28.139,Digit Span Task,3.1.5,Win32,60
,,"[""4"",""8"",""6""]","[1.1190001964569092,1.5830001831054688,1.8380000591278076,2.3310000896453857]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,mo,001,2020-10-09_22h48.28.139,Digit Span Task,3.1.5,Win32,60
