key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,30.18300009,"[""2"",""1"",""7""]","[6.996999979019165,7.596999883651733,9.174999952316284,10.095999956130981]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,ethnee,001,2020-05-05_16h55.20.583,Digit Span Task,3.1.5,Win32,60
,,"[""4"",""8"",""6""]","[1.6759998798370361,2.0929999351501465,2.2699999809265137,2.7760000228881836]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,ethnee,001,2020-05-05_16h55.20.583,Digit Span Task,3.1.5,Win32,60
