key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,3.271000385,"[""2"",""1"",""7""]","[0.9360001087188721,1.0430002212524414,2.0320000648498535,2.1570000648498535]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,5ce031fc7f65ee001a985a6b,001,2020-06-29_21h47.56.106,Digit Span Task,3.1.5,Win32,60
,,"[""4"",""8"",""6""]","[1.137000322341919,1.8930003643035889,2.1130003929138184,2.380000352859497]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,5ce031fc7f65ee001a985a6b,001,2020-06-29_21h47.56.106,Digit Span Task,3.1.5,Win32,60
