key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,11.07800007,"[""2"",""1"",""7""]","[0.7790000438690186,1.0920000076293945,1.7100000381469727,3.3399999141693115]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,lu,001,2020-05-13_21h42.13.089,Digit Span Task,3.1.5,Win32,60
,,"[""4"",""8"",""6""]","[0.4700000286102295,1.1710000038146973,1.510000228881836,2.1540000438690186]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,lu,001,2020-05-13_21h42.13.089,Digit Span Task,3.1.5,Win32,60
