key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,16.74199986,"[""2"",""1"",""7""]","[9.283999919891357,9.66700005531311,10.188999891281128,18.331000089645386]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,Viki,001,2020-05-14_11h11.39.824,Digit Span Task,3.1.5,Win32,60
,,"[""4"",""8"",""6""]","[1.5849997997283936,2.2679998874664307,2.734999895095825,3.6399998664855957]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,Viki,001,2020-05-14_11h11.39.824,Digit Span Task,3.1.5,Win32,60
