key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,15.954,"[""2"",""1"",""7""]","[5.335000038146973,6.186000108718872,7.9709999561309814,8.960000038146973]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,toto,001,2020-11-11_11h31.20.573,Digit Span Task,3.1.5,Win32,60
,,"[""4"",""8"",""6""]","[0.8179998397827148,1.7529997825622559,2.235999822616577,3.3539998531341553]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,toto,001,2020-11-11_11h31.20.573,Digit Span Task,3.1.5,Win32,60
