key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,39.93999982,"[""2"",""1"",""7""]","[3.249999761581421,4.218999862670898,5.029999732971191,5.76099967956543]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,jet,001,2020-10-05_13h41.58.762,Digit Span Task,3.1.5,Win32,60
,,"[""4"",""8"",""6""]","[1.5869998931884766,2.358999729156494,3.185999870300293,3.869999885559082]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,jet,001,2020-10-05_13h41.58.762,Digit Span Task,3.1.5,Win32,60
