key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,14.63700008,"[""2"",""1"",""7""]","[1.8670001029968262,2.5,3.568000078201294,5.550000190734863]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,yxu,001,2020-11-11_12h51.29.590,Digit Span Task,3.1.5,MacIntel,60
,,"[""4"",""8"",""6""]","[1.8899998664855957,2.003999948501587,2.4059998989105225,2.5820000171661377]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,yxu,001,2020-11-11_12h51.29.590,Digit Span Task,3.1.5,MacIntel,60
