key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,103.2460001,"[""2"",""1"",""7""]","[6.601999998092651,6.781999826431274,7.3349997997283936,9.447999954223633]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,cc,001,2020-10-26_14h09.46.332,Digit Span Task,3.1.5,MacIntel,60
,,"[""4"",""8"",""6""]","[3.115999937057495,3.634000062942505,4.051000118255615,4.83299994468689]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,cc,001,2020-10-26_14h09.46.332,Digit Span Task,3.1.5,MacIntel,60
