key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,16.921,"[""2"",""1"",""7""]","[5.565000057220459,6.7149999141693115,11.049000024795532,12.414999961853027,12.58299994468689,12.901000022888184]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,Yuna,001,2020-10-07_03h31.46.071,Digit Span Task,3.1.5,MacIntel,60
,,"[""4"",""8"",""6""]","[1.872999906539917,2.2849998474121094,2.552000045776367,3.684000015258789]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,Yuna,001,2020-10-07_03h31.46.071,Digit Span Task,3.1.5,MacIntel,60
